time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-09T05:53:58.000Z,61.0189,-150.948,14.8,1.1,ml,,,,0.79,ak,ak11743719,2015-10-19T21:49:20.603Z,"41km NNE of Nikiski, Alaska",earthquake
2015-10-09T05:50:13.010Z,35.925,-117.767,2.9,0.2,ml,12,60,0.0478,0.09,ci,ci37255711,2015-10-12T16:52:34.892Z,"13km E of Little Lake, California",earthquake
2015-10-09T05:47:05.310Z,33.62,-116.6473333,16.72,0.51,ml,27,57,0.04805,0.1,ci,ci37255703,2015-10-09T15:08:55.126Z,"8km NNE of Anza, California",earthquake
2015-10-09T05:28:51.940Z,39.7298333,-122.9151667,10.34,1.05,md,9,68,0.171,0.06,nc,nc72534470,2015-10-15T01:32:39.790Z,"29km ESE of Covelo, California",earthquake
2015-10-09T05:26:00.730Z,36.004,-117.6828333,2.55,1.63,ml,30,67,0.06186,0.13,ci,ci37255679,2015-10-09T15:04:11.650Z,"22km ENE of Little Lake, California",earthquake
2015-10-09T05:21:43.790Z,33.5291667,-116.427,6.53,0.47,ml,23,104,0.08577,0.1,ci,ci37255663,2015-10-09T13:57:43.200Z,"18km SW of La Quinta, California",earthquake
2015-10-09T05:20:33.720Z,34.0893333,-117.4446667,4.45,1.25,ml,34,69,0.01133,0.15,ci,ci37255655,2015-10-09T13:55:56.409Z,"2km SE of Fontana, California",earthquake
2015-10-09T05:19:36.034Z,41.8402,-119.639,10.2,1.3,ml,7,276.22,0.163,0.1942,nn,nn00514130,2015-10-10T20:01:56.975Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-09T05:18:56.390Z,39.7286667,-122.916,11.13,1.03,md,9,68,0.1711,0.08,nc,nc72534465,2015-10-15T01:31:40.710Z,"29km ESE of Covelo, California",earthquake
2015-10-09T05:03:50.006Z,41.8673,-119.6322,10.1,1.2,ml,5,278.9,0.149,0.2169,nn,nn00514129,2015-10-10T20:01:35.889Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-09T05:03:26.640Z,38.7901667,-122.7675,3.38,0.79,md,7,126,0.02807,0.04,nc,nc72534460,2015-10-15T02:00:09.060Z,"1km NW of The Geysers, California",earthquake
2015-10-09T05:02:34.000Z,63.0786,-152.59,9.6,1.7,ml,,,,0.66,ak,ak11734083,2015-10-13T22:22:27.178Z,"152km NW of Talkeetna, Alaska",earthquake
2015-10-09T05:01:31.000Z,59.4973,-150.9635,48.2,1.7,ml,,,,0.21,ak,ak11734082,2015-10-13T22:23:02.706Z,"32km SE of Fritz Creek, Alaska",earthquake
2015-10-09T04:59:25.000Z,61.6113,-149.866,58.3,1.3,ml,,,,0.34,ak,ak11743718,2015-10-19T21:49:22.961Z,"3km SW of Houston, Alaska",earthquake
2015-10-09T04:58:26.230Z,33.4963333,-116.4813333,14.2,0.63,ml,27,97,0.05375,0.13,ci,ci37255639,2015-10-09T14:57:27.858Z,"19km ESE of Anza, California",earthquake
2015-10-09T04:57:10.330Z,39.5774,-116.919,0,1.9,ml,6,120.35,0.771,0.3049,nn,nn00514124,2015-10-10T20:04:34.011Z,"15km NE of Austin, Nevada",earthquake
2015-10-09T04:45:58.990Z,37.6698333,-122.0805,4.11,1.47,md,44,37,0.06009,0.09,nc,nc72534455,2015-10-10T01:43:50.660Z,"0km NNE of Hayward, California",earthquake
2015-10-09T04:25:11.230Z,37.5105,-118.6625,10.01,1.04,md,30,57,0.05228,0.06,nc,nc72534450,2015-10-09T23:02:31.410Z,"24km NW of West Bishop, California",earthquake
2015-10-09T04:20:18.980Z,19.3631667,-155.2955,2.994,1.03,md,30,108,0.02664,0.07,hv,hv61056851,2015-10-09T17:16:42.460Z,"9km SW of Volcano, Hawaii",earthquake
2015-10-09T04:16:05.000Z,63.2455,-151.4418,14.8,0.9,ml,,,,0.67,ak,ak11743717,2015-10-19T21:49:22.215Z,"123km NNW of Talkeetna, Alaska",earthquake
2015-10-09T04:12:15.472Z,41.8707,-119.6316,10.4,2,ml,7,145.58,0.147,0.2219,nn,nn00514119,2015-10-10T20:01:15.035Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-09T04:09:35.960Z,-16.0129,-69.7916,213.16,4.6,mb,,134,1.619,1.04,us,us10003mdx,2015-10-09T12:01:39.989Z,"15km WNW of Ilave, Peru",earthquake
2015-10-09T04:07:47.510Z,38.8245,-122.8398333,1.57,1.86,md,24,69,0.03851,0.05,nc,nc72534420,2015-10-09T06:44:45.150Z,"8km NW of The Geysers, California",earthquake
2015-10-09T04:06:04.940Z,38.8101667,-122.8115,2.07,0.93,md,6,173,0.01284,0.03,nc,nc72534425,2015-10-15T01:59:39.360Z,"6km NW of The Geysers, California",earthquake
2015-10-09T04:01:27.870Z,38.8271667,-122.8005,2.14,0.93,md,6,141,0.0196,0.04,nc,nc72534415,2015-10-15T01:59:37.200Z,"6km W of Cobb, California",earthquake
2015-10-09T03:56:24.000Z,63.1277,-151.3904,2.8,1.6,ml,,,,0.56,ak,ak11734071,2015-10-13T22:22:29.327Z,"110km NW of Talkeetna, Alaska",earthquake
2015-10-09T03:53:40.620Z,33.7243333,-116.8276667,15.33,0.51,ml,14,191,0.08835,0.12,ci,ci37255615,2015-10-09T14:42:28.728Z,"7km ESE of Valle Vista, California",earthquake
2015-10-09T03:52:21.800Z,19.0182,-65.3592,25,3.2,Md,4,262.8,0.70966907,0.3,pr,pr15282002,2015-10-09T11:55:01.267Z,"79km N of Culebra, Puerto Rico",earthquake
2015-10-09T03:52:12.380Z,38.8086667,-122.803,2.13,0.89,md,6,171,0.006054,0.05,nc,nc72534410,2015-10-15T01:59:07.980Z,"5km NW of The Geysers, California",earthquake
2015-10-09T03:47:11.130Z,19.473,-155.6601667,7.745,0.85,md,13,126,0.05083,0.09,hv,hv61056846,2015-10-15T18:43:57.340Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-09T03:43:42.730Z,36.288,-118.3423333,2.07,1.61,ml,23,108,0.1377,0.23,ci,ci37255607,2015-10-09T14:36:37.346Z,"30km W of Olancha, California",earthquake
2015-10-09T03:41:08.000Z,61.5145,-140.5368,16.5,1,ml,,,,0.54,ak,ak11734070,2015-10-13T22:22:51.781Z,"183km WNW of Haines Junction, Canada",earthquake
2015-10-09T03:40:19.000Z,51.53,-175.1281,26.2,3.5,ml,,,,0.78,ak,ak11743716,2015-10-19T21:50:38.454Z,"97km SW of Atka, Alaska",earthquake
2015-10-09T03:39:06.000Z,60.149,-152.705,103.1,2,ml,,,,0.48,ak,ak11734067,2015-10-13T22:23:53.871Z,"37km S of Redoubt Volcano, Alaska",earthquake
2015-10-09T03:33:43.000Z,53.3929,-167.4402,36.5,1.9,ml,,,,0.64,ak,ak11734066,2015-10-19T21:48:49.868Z,"80km SW of Unalaska, Alaska",earthquake
2015-10-09T03:28:59.898Z,41.8596,-119.64,11.5,1.2,ml,6,290.86,0.149,0.2135,nn,nn00514126,2015-10-10T20:00:53.668Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-09T03:28:51.880Z,38.8243333,-122.8628333,0.68,0.96,md,6,174,0.04834,0.02,nc,nc72534400,2015-10-15T01:59:05.860Z,"10km WNW of The Geysers, California",earthquake
2015-10-09T03:26:53.230Z,47.3011667,-114.0861667,3.12,0.44,md,13,100,0.095,0.09,mb,mb80100794,2015-10-09T13:42:30.730Z,"25km S of Ronan, Montana",earthquake
2015-10-09T03:23:25.840Z,19.4763333,-155.6578333,8.305,0.87,md,13,115,0.0507,0.07,hv,hv61056821,2015-10-15T18:39:25.350Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-09T03:23:06.990Z,41.8401,-119.6359,10.1,1.7,ml,7,203.63,0.165,0.1994,nn,nn00514117,2015-10-10T20:00:32.847Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-09T03:17:35.573Z,41.8589,-119.6636,4,1.2,ml,5,275.16,0.137,0.0988,nn,nn00514125,2015-10-10T20:00:11.551Z,"67km ESE of Lakeview, Oregon",earthquake
2015-10-09T03:14:52.167Z,41.8391,-119.6315,10.2,2.4,ml,7,277.49,0.168,0.232,nn,nn00514123,2015-10-10T19:59:50.727Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-09T03:12:43.355Z,41.8493,-119.6488,11.4,2.9,ml,7,97.57,0.152,0.2085,nn,nn00514115,2015-10-10T20:08:11.928Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-09T03:10:28.910Z,44.8508333,-111.4661667,7.49,0.34,ml,9,135,0.033,0.11,mb,mb80100829,2015-10-09T16:54:00.770Z,"35km NW of West Yellowstone, Montana",earthquake
2015-10-09T03:08:27.206Z,36.7847,-115.3294,0,0.6,ml,5,312.85,0.522,0.1637,nn,nn00514114,2015-10-10T20:07:14.183Z,"64km NNW of Nellis Air Force Base, Nevada",earthquake
2015-10-09T03:03:16.000Z,59.8979,-140.7173,15.6,1.4,ml,,,,0.55,ak,ak11743714,2015-10-19T21:49:24.022Z,"68km NW of Yakutat, Alaska",earthquake
2015-10-09T02:59:20.000Z,65.4744,-138.1429,17.4,2.1,ml,,,,0.65,ak,ak11734064,2015-10-19T21:48:45.496Z,"159km ENE of Eagle Village, Alaska",earthquake
2015-10-09T02:58:42.920Z,33.596,-116.7393333,12.41,0.59,ml,22,74,0.0208,0.09,ci,ci37266365,2015-10-09T14:32:05.980Z,"8km NW of Anza, California",earthquake
2015-10-09T02:58:41.260Z,33.6013333,-116.7381667,11.93,0.38,ml,23,71,0.02295,0.12,ci,ci37255591,2015-10-09T14:25:25.386Z,"8km NW of Anza, California",earthquake
2015-10-09T02:54:27.000Z,53.561,-165.023,22,2.1,ml,,,,0.47,ak,ak11743712,2015-10-19T21:49:26.599Z,"80km SE of Akutan, Alaska",earthquake
2015-10-09T02:52:46.340Z,46.7975,-112.0065,7.87,2.01,ml,19,173,0.148,0.19,mb,mb80100784,2015-10-09T03:38:06.330Z,"8km NNE of Helena Valley Northwest, Montana",earthquake
2015-10-09T02:49:54.000Z,61.5722,-151.6884,73.3,1.5,ml,,,,0.37,ak,ak11743711,2015-10-19T21:49:25.687Z,"89km WSW of Willow, Alaska",earthquake
2015-10-09T02:46:19.551Z,38.6607,-118.7866,10.9,0.8,ml,7,138.64,0.209,0.0785,nn,nn00514156,2015-10-10T20:06:31.848Z,"20km NW of Hawthorne, Nevada",earthquake
2015-10-09T02:43:14.000Z,59.9216,-153.5144,122,2.3,ml,,,,0.46,ak,ak11734057,2015-10-13T22:23:30.538Z,"75km SW of Redoubt Volcano, Alaska",earthquake
2015-10-09T02:33:39.490Z,-57.4559,-24.7469,48.87,5.1,mb,,98,7.329,0.7,us,us10003mdm,2015-10-09T10:36:15.257Z,"170km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-09T02:32:39.790Z,33.5116667,-116.4553333,9.58,0.37,ml,13,89,0.078,0.14,ci,ci37255567,2015-10-09T13:56:29.301Z,"21km ESE of Anza, California",earthquake
2015-10-09T02:31:17.900Z,19.4755,-155.6585,7.895,0.82,md,14,122,0.05064,0.08,hv,hv61056791,2015-10-15T18:49:02.420Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-09T02:26:43.000Z,60.8946,-146.9398,26.5,1.1,ml,,,,0.39,ak,ak11734055,2015-10-13T22:23:01.975Z,"41km SW of Valdez, Alaska",earthquake
2015-10-09T02:23:12.390Z,45.2728333,-121.6808333,8.966,0.43,ml,9,121,0.05375,0.21,uw,uw61090201,2015-10-12T20:13:55.660Z,"25km ESE of Mount Hood Village, Oregon",earthquake
2015-10-09T02:22:16.730Z,45.2776667,-121.6826667,9.986,0.57,ml,9,117,0.0499,0.22,uw,uw61090196,2015-10-12T20:08:46.500Z,"24km ESE of Mount Hood Village, Oregon",earthquake
2015-10-09T02:18:26.061Z,36.7265,-115.6869,0,0.2,ml,6,273.59,0.23,0.168,nn,nn00514110,2015-10-10T20:06:10.631Z,"63km NNE of Pahrump, Nevada",earthquake
2015-10-09T02:03:00.000Z,61.3364,-149.7842,31.3,1.1,ml,,,,0.5,ak,ak11743710,2015-10-19T21:49:28.463Z,"14km NNE of Anchorage, Alaska",earthquake
2015-10-09T02:01:18.000Z,62.7868,-150.8149,82,1.2,ml,,,,0.3,ak,ak11743709,2015-10-19T21:49:27.720Z,"63km NW of Talkeetna, Alaska",earthquake
2015-10-09T01:51:17.000Z,57.1656,-158.0138,127.8,2.6,ml,,,,0.82,ak,ak11743708,2015-10-19T21:49:30.635Z,"111km NNE of Chignik Lake, Alaska",earthquake
2015-10-09T01:46:33.360Z,19.4063339,-155.2753296,0.07,2.17,md,15,64,0.007746,0.24,hv,hv61056746,2015-10-09T01:49:35.830Z,"4km SW of Volcano, Hawaii",earthquake
2015-10-09T01:45:25.940Z,19.4748333,-155.658,7.785,0.8,md,14,122,0.0514,0.07,hv,hv61056741,2015-10-15T18:54:09.630Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-09T01:42:46.000Z,63.0523,-150.1076,94.7,1.8,ml,,,,0.56,ak,ak11734048,2015-10-13T22:22:30.085Z,"69km WSW of Cantwell, Alaska",earthquake
2015-10-09T01:40:14.480Z,44.6763333,-112.4495,1.21,1.04,ml,7,123,0.092,0.02,mb,mb80100834,2015-10-09T17:03:14.440Z,"12km ENE of Lima, Montana",earthquake
2015-10-09T01:38:14.940Z,-2.8979,139.0086,68.53,4.5,mb,,103,6.751,0.81,us,us10003mdi,2015-10-09T09:40:53.009Z,"177km W of Abepura, Indonesia",earthquake
2015-10-09T01:36:00.000Z,61.663,-151.3266,73.2,2.8,ml,,,,0.58,ak,ak11734041,2015-10-13T22:23:05.913Z,"68km W of Willow, Alaska",earthquake
2015-10-09T01:33:04.087Z,41.8582,-119.5904,3.1,0.6,ml,5,224.48,0.179,0.1068,nn,nn00514154,2015-10-10T20:05:49.774Z,"72km ESE of Lakeview, Oregon",earthquake
2015-10-09T01:31:28.100Z,17.9377,-66.9048,13,2.3,Md,5,212.4,0.13564561,0.14,pr,pr15282001,2015-10-09T03:49:01.487Z,"3km S of Guanica, Puerto Rico",earthquake
2015-10-09T01:30:52.000Z,62.6892,-137.1209,12.7,1.7,ml,,,,0.5,ak,ak11743707,2015-10-19T21:48:44.426Z,"118km SSW of Mayo, Canada",earthquake
2015-10-09T01:20:58.570Z,19.4466667,-155.2308333,30.012,1.89,md,58,51,0.02326,0.1,hv,hv61056726,2015-10-09T17:32:56.540Z,"1km NNE of Volcano, Hawaii",earthquake
2015-10-09T01:20:22.757Z,38.4707,-118.3501,3.9,0,ml,4,199.66,0.037,0.0293,nn,nn00514109,2015-10-10T20:05:28.550Z,"24km ESE of Hawthorne, Nevada",earthquake
2015-10-09T01:07:35.890Z,37.4384,78.1503,10,4.3,mb,,88,5.382,1.11,us,us10003m9j,2015-10-09T09:10:20.959Z,"98km SE of Yilkiqi, China",earthquake
2015-10-09T01:02:17.270Z,36.006,-120.5771667,3.12,1.28,md,35,96,0.03303,0.08,nc,nc72534315,2015-10-09T03:45:06.461Z,"24km SW of Coalinga, California",earthquake
2015-10-09T00:51:37.000Z,62.4798,-151.2963,82.7,1.9,ml,,,,0.45,ak,ak11734036,2015-10-13T22:24:16.411Z,"63km WNW of Talkeetna, Alaska",earthquake
2015-10-09T00:50:18.450Z,36.0098333,-120.571,0.92,0.39,md,21,109,0.02789,0.06,nc,nc72534310,2015-10-09T03:18:03.270Z,"23km SW of Coalinga, California",earthquake
2015-10-09T00:36:24.300Z,35.9969,-96.7715,4.439,2.9,ml,,85,,0.55,us,us10003ly1,2015-10-31T22:36:04.848Z,"1km NNW of Cushing, Oklahoma",earthquake
2015-10-09T00:29:43.560Z,38.9775,-111.3785,-0.93,1.3,md,6,124,0.025,0.01,uu,uu60125777,2015-10-09T16:32:08.980Z,"24km WSW of Ferron, Utah",earthquake
2015-10-09T00:28:01.170Z,-2.2604,134.3466,10,4.6,mb,,64,2.195,0.74,us,us10003lyu,2015-10-31T03:19:15.065Z,"156km S of Manokwari, Indonesia",earthquake
2015-10-09T00:17:29.640Z,-27.7056,-179.8623,444.4,4.4,mb,,86,2.291,0.99,us,us10003p4u,2015-11-01T02:49:55.800Z,"258km NW of Raoul Island, New Zealand",earthquake
2015-10-09T00:15:51.000Z,51.9255,-179.2657,93.8,2.5,ml,,,,0.61,us,us10003psj,2015-10-31T23:11:00.376Z,"74km N of Amatignak Island, Alaska",earthquake
2015-10-09T00:13:18.000Z,60.285,-140.8068,8.7,1.3,ml,,,,0.42,ak,ak11734034,2015-10-13T22:22:53.323Z,"93km ENE of Cape Yakataga, Alaska",earthquake
2015-10-09T00:08:58.390Z,33.6756667,-116.7913333,15.2,0.87,ml,38,34,0.06552,0.14,ci,ci37255527,2015-10-09T13:56:47.178Z,"10km SW of Idyllwild, California",earthquake
2015-10-09T00:05:29.100Z,18.6061,-66.7509,12,2.6,Md,5,266.4,0.24524007,0.2,pr,pr15282000,2015-10-31T23:42:52.791Z,"14km NNE of Carrizales, Puerto Rico",earthquake
2015-10-09T00:01:10.730Z,-21.5792,169.4192,44.91,4.3,mb,,174,1.296,0.77,us,us10003p4t,2015-11-02T03:07:58.506Z,"159km E of Tadine, New Caledonia",earthquake
2015-10-08T23:35:19.750Z,-17.7372,-174.4304,223.97,4.3,mb,,163,4.583,0.48,us,us10003p3t,2015-11-02T01:15:02.809Z,"111km NNW of Neiafu, Tonga",earthquake
2015-10-08T23:29:52.000Z,53.6463,-165.9522,58.1,1.7,ml,7,248.399980128001,,0.3,ak,ak11738850,2015-10-13T21:25:11.070Z,"46km ESE of Unalaska, Alaska",earthquake
2015-10-08T23:19:53.000Z,60.5661,-143.2632,7.5,0.9,ml,,,,0.23,ak,ak11734033,2015-10-13T21:24:25.940Z,"72km NW of Cape Yakataga, Alaska",earthquake
2015-10-08T23:16:19.000Z,64.9525,-147.3796,0,1.4,ml,,,,0.32,ak,ak11734031,2015-10-13T21:25:18.779Z,"18km NNE of Badger, Alaska",earthquake
2015-10-08T23:06:58.240Z,34.3258333,-116.8341667,5.64,1.1,ml,36,64,0.02282,0.15,ci,ci37255503,2015-10-09T00:14:59.323Z,"7km N of Big Bear City, California",earthquake
2015-10-08T22:44:35.400Z,2.0585,126.1194,83.63,4.4,mb,,74,1.785,0.65,us,us10003p3r,2015-10-31T04:16:59.762Z,"124km ENE of Bitung, Indonesia",earthquake
2015-10-08T22:41:44.928Z,38.6549,-118.783,9,0.8,ml,5,161.4,0.206,0.1061,nn,nn00514173,2015-10-10T19:58:59.777Z,"19km NW of Hawthorne, Nevada",earthquake
2015-10-08T22:33:20.000Z,63.0939,-150.1054,22.5,0.9,ml,,,,0.74,ak,ak11734030,2015-10-13T21:24:24.942Z,"66km WSW of Cantwell, Alaska",earthquake
2015-10-08T22:32:31.000Z,61.6362,-141.3205,8.9,1.1,ml,12,107.999991360001,,0.48,ak,ak11738846,2015-10-13T21:25:10.217Z,"166km E of Chitina, Alaska",earthquake
2015-10-08T22:31:24.040Z,33.8516667,-117.4925,-0.56,1.63,ml,48,60,0.05224,0.17,ci,ci37255479,2015-10-09T00:16:02.763Z,"4km SE of Home Gardens, California",quarry blast
2015-10-08T22:21:22.760Z,33.7698333,-116.1256667,6.53,1.16,ml,34,69,0.08424,0.13,ci,ci37255471,2015-10-08T22:32:26.150Z,"10km ENE of Indio, California",earthquake
2015-10-08T22:13:04.790Z,36.2055,-117.8856667,2.51,0.71,ml,12,127,0.09106,0.08,ci,ci37255463,2015-10-08T22:28:13.789Z,"14km SE of Olancha, California",earthquake
2015-10-08T22:08:56.120Z,33.1228333,-115.6265,8.9,2.13,ml,40,80,0.05524,0.22,ci,ci37255455,2015-10-08T23:00:25.933Z,"10km N of Westmorland, California",earthquake
2015-10-08T21:53:34.000Z,62.332,-151.2001,74.9,1.4,ml,15,75.5999939520005,,0.28,ak,ak11738845,2015-10-13T21:25:09.303Z,"56km W of Talkeetna, Alaska",earthquake
2015-10-08T21:46:19.770Z,33.865,-117.4986667,-0.55,1.56,ml,39,49,0.05301,0.18,ci,ci37255447,2015-10-08T23:04:17.181Z,"2km SE of Home Gardens, California",quarry blast
2015-10-08T21:44:21.000Z,62.7343,-148.8892,60.8,1.2,ml,,,,0.44,ak,ak11734029,2015-10-13T21:24:23.785Z,"73km S of Cantwell, Alaska",earthquake
2015-10-08T21:26:52.920Z,36.551,-121.1313333,7.86,0.81,md,12,138,0.05297,0.07,nc,nc72534300,2015-10-15T01:31:38.360Z,"22km NE of Soledad, California",earthquake
2015-10-08T21:25:25.000Z,61.5681,-141.0707,8,1.3,ml,,,,0.44,ak,ak11733980,2015-10-13T21:25:21.830Z,"179km E of Chitina, Alaska",earthquake
2015-10-08T21:20:38.000Z,60.1646,-141.3815,0,1.8,ml,,,,0.59,ak,ak11733978,2015-10-13T21:25:20.733Z,"59km E of Cape Yakataga, Alaska",earthquake
2015-10-08T21:18:55.000Z,63.3931,-149.011,85.7,1.9,ml,,,,0.53,ak,ak11733975,2015-10-13T21:25:24.241Z,"3km W of Cantwell, Alaska",earthquake
2015-10-08T21:16:34.440Z,49.4556667,-120.5125,0.02,1.84,ml,7,214,0.6017,0.62,uw,uw61090086,2015-10-08T23:17:20.580Z,"0km SSW of Princeton, Canada",explosion
2015-10-08T21:15:44.530Z,38.8251667,-122.7775,1.19,1.05,md,7,148,0.0221,0.04,nc,nc72534285,2015-10-15T01:58:03.460Z,"4km W of Cobb, California",earthquake
2015-10-08T21:15:23.230Z,37.0616667,-98.0513333,6.32,1.97,ml,19,124,0.07096,0.08,ismpkansas,ismpkansas70142378,2015-10-09T20:29:14.990Z,"10km S of Anthony, Kansas",earthquake
2015-10-08T21:14:48.000Z,61.182,-152.2796,113,1.8,ml,14,104.399991648001,,0.37,ak,ak11738840,2015-10-13T21:25:08.487Z,"76km NW of Nikiski, Alaska",earthquake
2015-10-08T21:06:25.481Z,41.8485,-119.6224,7.2,1.3,ml,5,225.34,0.167,0.1821,nn,nn00514171,2015-10-10T19:58:38.902Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-08T21:04:21.040Z,36.0998333,-117.8835,2.87,0.93,ml,13,77,0.02929,0.06,ci,ci37255415,2015-10-08T21:25:28.174Z,"8km NE of Coso Junction, California",earthquake
2015-10-08T21:03:02.808Z,36.7203,-116.2789,5.7,-0.3,ml,13,75.65,0.054,0.0839,nn,nn00514083,2015-10-10T19:54:05.513Z,"47km ESE of Beatty, Nevada",earthquake
2015-10-08T20:59:41.510Z,45.1721667,-112.4156667,-2,1.06,ml,6,146,0.229,0.06,mb,mb80100839,2015-10-09T17:10:25.330Z,"18km ESE of Dillon, Montana",quarry blast
2015-10-08T20:57:54.040Z,19.3816667,-155.2396667,2.899,1.43,md,29,86,0.008105,0.06,hv,hv61056616,2015-10-09T17:42:04.520Z,"5km S of Volcano, Hawaii",earthquake
2015-10-08T20:49:45.000Z,59.9369,-140.6573,6.2,1.4,ml,,,,0.53,ak,ak11733974,2015-10-13T21:25:35.392Z,"67km NW of Yakutat, Alaska",earthquake
2015-10-08T20:48:20.061Z,36.9875,-116.1499,2.9,0,ml,12,88.73,0.042,0.1344,nn,nn00514080,2015-10-10T19:53:44.229Z,"54km E of Beatty, Nevada",earthquake
2015-10-08T20:43:24.616Z,41.8503,-119.6413,6.7,1.1,ml,5,224.68,0.155,0.1231,nn,nn00514170,2015-10-10T19:58:17.987Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-08T20:38:50.000Z,62.1296,-150.6018,11.8,1.2,ml,,,,0.57,ak,ak11733973,2015-10-13T21:24:22.189Z,"33km SW of Talkeetna, Alaska",earthquake
2015-10-08T20:36:34.110Z,36.7631683,-121.590332,1.75,1.51,md,10,166,0.02002,0.01,nc,nc72534265,2015-10-08T20:38:10.970Z,"7km E of Prunedale, California",earthquake
2015-10-08T20:34:20.200Z,37.3546667,-121.7183333,6.51,2.28,md,80,38,0.04418,0.09,nc,nc72534245,2015-10-08T22:47:11.646Z,"9km E of Alum Rock, California",earthquake
2015-10-08T20:23:37.460Z,19.4296667,-155.2658333,0.001,1.83,ml,6,306,0.02259,0.19,hv,hv61056601,2015-10-09T17:49:12.400Z,"2km W of Volcano, Hawaii",earthquake
2015-10-08T20:22:41.410Z,36.0098333,-120.5733333,0.82,1.61,md,46,107,0.02978,0.08,nc,nc72534230,2015-10-10T01:40:18.940Z,"24km SW of Coalinga, California",earthquake
2015-10-08T20:20:42.700Z,17.6457,-65.6333,14,2.7,Md,3,309.6,0.45544585,0.1,pr,pr15281007,2015-10-09T04:23:23.132Z,"47km SE of Emajagua, Puerto Rico",earthquake
2015-10-08T20:10:34.000Z,51.8045,-172.4341,10,3.1,ml,6,212.399983008001,,2.1,ak,ak11738837,2015-10-13T21:28:24.243Z,"110km SW of Amukta Island, Alaska",earthquake
2015-10-08T20:00:49.200Z,32.8371667,-117.0446667,-0.2,0.85,ml,19,104,0.01964,0.26,ci,ci37255351,2015-10-08T20:55:35.018Z,"7km W of Santee, California",quarry blast
2015-10-08T19:56:08.000Z,59.9569,-140.6479,15,2,ml,,,,0.79,ak,ak11733970,2015-10-13T21:25:23.025Z,"69km NW of Yakutat, Alaska",earthquake
2015-10-08T19:54:46.580Z,45.2781667,-121.669,8.281,1.48,ml,9,99,0.0459,0.09,uw,uw61090031,2015-10-08T20:27:23.860Z,"25km ESE of Mount Hood Village, Oregon",earthquake
2015-10-08T19:49:45.411Z,38.6538,-118.7665,11.9,1,ml,6,259.56,0.193,0.0988,nn,nn00514167,2015-10-10T19:57:57.031Z,"18km NW of Hawthorne, Nevada",earthquake
2015-10-08T19:46:04.000Z,62.0606,-145.0084,15.1,1.1,ml,10,147.599988192001,,0.69,ak,ak11738835,2015-10-13T21:25:07.495Z,"28km E of Glennallen, Alaska",earthquake
2015-10-08T19:46:01.000Z,60.9929,-146.103,20,1.1,ml,,,,0.37,ak,ak11733969,2015-10-13T21:24:21.338Z,"20km SE of Valdez, Alaska",earthquake
2015-10-08T19:37:43.740Z,45.2728333,-121.6653333,8.826,1.15,ml,9,116,0.05046,0.2,uw,uw61090001,2015-10-08T20:21:10.520Z,"26km ESE of Mount Hood Village, Oregon",earthquake
2015-10-08T19:30:43.689Z,38.6023,-118.7032,5.2,0.6,ml,6,250.19,0.144,0.0577,nn,nn00514166,2015-10-10T19:57:36.156Z,"11km NW of Hawthorne, Nevada",earthquake
2015-10-08T19:30:23.000Z,63.1894,-150.6922,124.1,1.4,ml,8,147.599988192001,,0.19,ak,ak11738833,2015-10-13T21:25:06.705Z,"90km WSW of Cantwell, Alaska",earthquake
2015-10-08T19:28:17.973Z,38.642,-118.7701,7.1,0.5,ml,4,302.12,0.194,0.0789,nn,nn00514164,2015-10-10T19:57:15.271Z,"18km NW of Hawthorne, Nevada",earthquake
2015-10-08T19:27:21.823Z,38.5188,-118.4831,8.7,0.3,ml,5,160.71,0.114,0.0765,nn,nn00514079,2015-10-10T19:53:22.887Z,"12km E of Hawthorne, Nevada",earthquake
2015-10-08T19:22:00.550Z,33.4901667,-116.4821667,14.84,0.75,ml,26,98,0.05766,0.15,ci,ci37255311,2015-10-08T19:30:36.676Z,"19km ESE of Anza, California",earthquake
2015-10-08T19:19:45.000Z,61.1102,-152.3179,4,1.3,ml,,,,0.43,ak,ak11733946,2015-10-13T21:25:26.227Z,"72km NW of Nikiski, Alaska",earthquake
2015-10-08T19:17:43.000Z,51.4403,179.0887,67.9,2.5,ml,7,212.399983008001,,0.36,ak,ak11738831,2015-10-13T21:29:51.221Z,"66km SSW of Semisopochnoi Island, Alaska",earthquake
